Age,Gender,Item Purchased,Category,Purchase Amount (USD),Country,Location,Size,Year,Review Rating,Promo Code Used,Previous Purchases,Payment Method,Discount value
62,Female,Belt,Accessories,73,USA,Louisiana,M,2023,4.6,No,8,Debit Card,0
70,Female,Belt,Accessories,45,USA,Ohio,M,2023,3.3,No,15,Credit Card,0
20,Female,Belt,Accessories,70,USA,Nevada,S,2023,3,Yes,nothing,Credit Card,20
42,Female,Belt,Accessories,65,USA,Idaho,M,2023,3.5,Yes,nothing,Cash,10
41,Female,Skirt,Clothing,55,USA,Arizona,L,2023,4.2,No,nothing,Cash,
24,Female,T-shirt,Clothing,65,USA,Utah,M,2023,4.5,No,38,Credit,0
37,Female,Scarf,Accessories,21,USA,Wyoming,XL,2023,2.8,No,27,Bank Transfer,
30,,Blouse,Clothing,26,USA,Indiana,L,2023,4.9,No,nothing,Bank Transfer,
58,Female,Sunglasses,Accessories,71,USA,Wisconsin,S,2023,3.3,No,nothing,Cash,0
43,Female,Boots,Footwear,41,USA,Texas,M,2023,3,No,nothing,Debit Card,0
0,,Jacket,Outerwear,44,USA,Utah,M,2023,3.9,Yes,nothing,Credit,20
23,Female,Jeans,Clothing,81,USA,Arkansas,S,2023,2.8,No,nothing,Debit Card,
65,Female,Sunglasses,Accessories,77,USA,Pennsylvania,S,2023,4.5,No,nothing,Cash,
58,Female,Sandals,Footwear,26,USA,Georgia,M,2023,4,No,nothing,Debit,
50,Female,Backpack,Accessories,31,USA,Indiana,M,2023,2.9,No,nothing,Cash,
67,Female,Blouse,Clothing,82,USA,Idaho,S,2023,4,No,nothing,Credit Card,
40,Female,Shoes,Footwear,60,USA,Montana,XL,2023,3.4,Yes,nothing,Cash,20
55,Female,Shirt,Clothing,70,USA,Tennessee,L,2023,2.5,No,nothing,Credit Card,
52,Female,Hoodie,Clothing,26,USA,West Virginia,XL,2023,2.8,No,nothing,Credit Card,0
62,Female,Dress,Clothing,100,USA,California,L,2023,3,No,nothing,Cash,
64,Female,Dress,Clothing,82,USA,Georgia,M,2023,3.1,No,nothing,Debit Card,
43,Female,Sneakers,Footwear,24,USA,Maryland,XL,2023,2.6,Yes,nothing,Credit Card,10
61,Female,Blouse,Clothing,74,USA,Idaho,L,2023,4.9,No,nothing,Credit Card,0
26,Female,Backpack,Accessories,58,USA,California,XL,2023,3.5,No,nothing,Credit Card,
22,Female,Sweater,Clothing,56,USA,Alabama,L,2023,2.6,Yes,nothing,Credit,10
51,Female,Boots,Footwear,37,USA,Utah,L,2023,3.5,No,nothing,Credit Card,0
69,Female,Handbag,Accessories,64,USA,Kentucky,M,2023,4.5,No,nothing,Cash,0
50,F,Hoodie,Clothing,58,USA,Vermont,S,2023,4.3,No,nothing,Debit Card,
51,Female,Belt,Accessories,44,USA,Iowa,L,2023,4.8,No,nothing,Cash,0
56,Female,Jewelry,Accessories,39,USA,Georgia,M,2023,4.2,No,nothing,Debit Card,0
59,,Blouse,Clothing,48,USA,Alabama,L,2023,3.2,No,nothing,Debit,0
18,Female,Handbag,Accessories,32,USA,Nebraska,M,2023,4.1,No,nothing,Cash,0
48,Female,Handbag,Accessories,79,USA,Rhode Island,M,2023,4,Yes,27,Credit,10
53,Female,Coat,Outerwear,27,USA,South Dakota,L,2023,2.9,No,nothing,Cash,0
45,Female,Belt,Accessories,98,USA,Illinois,S,2023,2.6,Yes,nothing,Credit Card,20
21,Female,Boots,Footwear,67,USA,North Carolina,M,2023,2.7,No,10,Bank Transfer,
42,Female,Socks,Clothing,37,USA,Florida,L,2023,4.6,Yes,nothing,Credit,10
60,Male,Shoes,Footwear,49,USA,Pennsylvania,M,2023,3.2,No,nothing,Cash,
21,Female,Sneakers,Footwear,74,USA,Vermont,M,2023,4.1,No,nothing,Credit,
69,Female,Jewelry,Accessories,93,USA,Colorado,M,2023,3.9,Yes,nothing,Debit Card,20
40,Female,Handbag,Accessories,60,USA,Utah,L,2023,3,No,41,Bank Transfer,
31,Female,Coat,Outerwear,76,USA,Kentucky,S,2023,3.6,No,28,Debit Card,
44,Female,Sunglasses,Accessories,64,USA,Wyoming,L,2023,4.6,No,nothing,Debit Card,0
48,,Shoes,Footwear,38,USA,Maine,XL,2023,4.5,No,nothing,Bank Transfer,
32,Male,Shoes,Footwear,91,USA,Maine,L,2023,3.2,No,22,Bank Transfer,
42,Female,Boots,Footwear,70,USA,New Hampshire,S,2023,4.9,No,nothing,Debit Card,0
27,Female,Sandals,Footwear,22,USA,Kansas,M,2023,5,Yes,5,Debit Card,10
69,,Gloves,Accessories,59,USA,New Jersey,M,2023,3.8,No,nothing,Cash,0
67,,Backpack,Accessories,22,USA,North Carolina,M,2023,3.4,Yes,nothing,Bank Transfer,10
41,Female,Handbag,Accessories,74,USA,West Virginia,S,2023,3.8,No,nothing,Bank Transfer,
46,F,Sweater,Clothing,71,USA,Kentucky,L,2023,3.2,Yes,nothing,Credit Card,20
47,Female,Coat,Outerwear,80,USA,California,S,2023,4.7,No,nothing,Debit Card,0
33,Female,T-shirt,Clothing,59,USA,South Dakota,L,2023,4.5,Yes,nothing,Credit,10
51,Female,Backpack,Accessories,96,USA,California,L,2023,3.3,No,nothing,Debit,0
26,Female,Sunglasses,Accessories,43,USA,Connecticut,L,2023,3.9,No,nothing,Credit Card,0
22,Female,Belt,Accessories,76,USA,Idaho,S,2023,3.6,No,49,Bank Transfer,0
49,Female,Jacket,Outerwear,59,USA,North Dakota,M,2023,2.8,No,7,Debit Card,
58,Female,Skirt,Clothing,48,USA,Michigan,L,2023,4.3,No,nothing,Debit Card,
70,Male,Belt,Accessories,22,USA,Missouri,S,2023,3.5,No,nothing,Cash,
32,,Boots,Footwear,40,USA,California,M,2023,4.2,No,nothing,Debit Card,0
62,Female,Jeans,Clothing,73,USA,Delaware,L,2023,4.6,No,17,Debit Card,
52,Female,Shoes,Footwear,26,USA,Alabama,XL,2023,2.6,No,43,Cash,0
23,Female,Sweater,Clothing,41,USA,New Hampshire,L,2023,3.4,No,nothing,Cash,0
26,F,Jewelry,Accessories,98,USA,New York,L,2023,3.1,No,nothing,Cash,0
58,Female,Shirt,Clothing,63,USA,Oregon,L,2023,3.6,Yes,7,Debit Card,20
26,Female,Boots,Footwear,55,USA,Massachusetts,L,2023,4.2,No,34,Debit Card,
54,Female,Shorts,Clothing,90,USA,Utah,XL,2023,3.6,No,nothing,Cash,0
66,Female,Handbag,Accessories,46,USA,New Hampshire,M,2023,3.6,No,nothing,Debit Card,
60,Female,Sweater,Clothing,88,USA,Illinois,S,2023,3,No,nothing,Debit Card,0
32,Female,Belt,Accessories,95,USA,Alaska,M,2023,2.5,No,24,Bank Transfer,
48,Female,Belt,Accessories,31,USA,Wyoming,M,2023,4,No,nothing,Bank Transfer,
69,Female,Hoodie,Clothing,42,USA,Colorado,L,2023,4.1,No,5,Cash,
64,Female,Sneakers,Footwear,44,USA,Vermont,L,2023,4.9,No,11,Credit Card,0
56,Female,T-shirt,Clothing,99,USA,Utah,M,2023,4,No,nothing,Bank Transfer,
0,Female,Pants,Clothing,20,USA,Illinois,S,2023,3.5,No,nothing,Credit,
46,Female,Scarf,Accessories,37,USA,Idaho,S,2023,3.2,Yes,nothing,Credit,50
24,Female,Sweater,Clothing,50,USA,Nevada,L,2023,2.8,No,nothing,Debit Card,0
47,Male,Handbag,Accessories,73,USA,Utah,M,2023,3.5,No,nothing,Debit Card,
62,Female,Shirt,Clothing,84,USA,North Carolina,M,2023,3.1,No,nothing,Bank Transfer,
34,,Dress,Clothing,64,USA,Arkansas,M,2023,3.3,Yes,nothing,Bank Transfer,10
50,Female,Sandals,Footwear,21,USA,North Carolina,L,2023,4.6,No,23,Cash,
29,Female,Shirt,Clothing,36,USA,Texas,M,2023,4.9,No,nothing,Bank Transfer,0
68,Female,Dress,Clothing,81,USA,Nevada,L,2023,3.4,Yes,nothing,Credit Card,20
52,Female,Sunglasses,Accessories,54,USA,Utah,L,2023,3.5,No,14,Bank Transfer,0
29,F,Socks,Clothing,63,USA,Pennsylvania,L,2023,4.8,No,nothing,Cash,
22,Female,Sandals,Footwear,59,USA,Georgia,M,2023,2.7,No,9,Cash,
62,Female,Hat,Accessories,53,USA,Minnesota,S,2023,3.4,No,nothing,Debit Card,0
69,Male,Shirt,Clothing,63,USA,Kansas,L,2023,3.5,Yes,20,Bank Transfer,10
48,Female,Shoes,Footwear,33,USA,Delaware,M,2023,3.7,Yes,39,Bank Transfer,10
0,Female,Pants,Clothing,64,USA,New Mexico,L,2023,3.3,No,50,Bank Transfer,
42,Female,Shirt,Clothing,98,USA,Michigan,S,2023,2.9,No,nothing,Bank Transfer,0
50,Male,Hat,Accessories,85,USA,Vermont,L,2023,3.9,Yes,nothing,Bank Transfer,10
32,Female,Jewelry,Accessories,82,USA,Idaho,S,2023,2.7,Yes,nothing,Cash,10
51,Female,Jacket,Outerwear,85,USA,South Dakota,M,2023,4.3,No,29,Cash,
0,Female,Shirt,Clothing,37,USA,Illinois,S,2023,3,No,42,Bank Transfer,0
43,Female,Pants,Clothing,56,USA,Georgia,S,2023,5,Yes,nothing,Debit Card,20
0,Female,Skirt,Clothing,33,USA,Oregon,M,2023,2.7,Yes,17,Debit Card,10
62,Female,Sandals,Footwear,57,USA,Alabama,M,2023,4.7,No,20,Debit,0
65,Female,Blouse,Clothing,31,USA,Hawaii,L,2023,4.6,Yes,nothing,Credit Card,10
50,Male,Socks,Clothing,69,USA,Oregon,M,2023,3.2,No,7,Debit,0
60,Female,Jacket,Outerwear,92,USA,Illinois,M,2023,4.3,Yes,47,Bank Transfer,10
19,Female,Handbag,Accessories,46,USA,Texas,L,2023,4.6,No,nothing,Bank Transfer,
0,Female,Belt,Accessories,81,USA,Kansas,XL,2023,4.9,No,25,Debit Card,
19,Female,Blouse,Clothing,97,USA,Texas,S,2023,3.8,Yes,nothing,Debit Card,10
46,Female,Shirt,Clothing,93,USA,Nebraska,L,2023,2.6,No,nothing,Debit Card,0
21,Female,Handbag,Accessories,56,USA,Arkansas,M,2023,4.7,No,45,Debit Card,0
26,,Scarf,Accessories,53,USA,South Dakota,M,2023,4.1,Yes,nothing,Bank Transfer,10
50,Female,Coat,Outerwear,66,USA,Montana,L,2023,3.7,Yes,nothing,Debit Card,10
43,Female,Hoodie,Clothing,50,USA,Florida,M,2023,3,No,nothing,Cash,0
61,Female,Shorts,Clothing,97,USA,Virginia,L,2023,4.7,No,nothing,Debit Card,
63,Female,Sandals,Footwear,79,USA,Louisiana,XL,2023,4.7,No,nothing,Credit Card,0
46,Female,Shirt,Clothing,76,USA,Louisiana,M,2023,4,No,nothing,Debit Card,0
63,Female,Hoodie,Clothing,38,USA,Louisiana,L,2023,2.6,Yes,16,Debit Card,20
23,Female,Socks,Clothing,45,USA,Georgia,M,2023,3,Yes,34,Credit Card,20
57,Female,Handbag,Accessories,77,USA,Iowa,XL,2023,3.3,No,nothing,Debit Card,
57,Female,Jewelry,Accessories,51,USA,California,M,2023,3.4,No,nothing,Cash,
0,Female,Coat,Outerwear,26,USA,Oregon,L,2023,4,No,nothing,Cash,
57,Female,Sunglasses,Accessories,76,USA,Maine,L,2023,2.6,No,28,Bank Transfer,
55,Female,Gloves,Accessories,94,USA,Louisiana,M,2023,3.4,Yes,nothing,Credit Card,10
65,Female,Jacket,Outerwear,32,USA,Arkansas,S,2023,4.4,No,nothing,Cash,0
60,Female,Sandals,Footwear,20,USA,Maryland,S,2023,4.7,Yes,nothing,Debit Card,10
52,F,Pants,Clothing,20,USA,Vermont,M,2023,4.5,No,nothing,Debit Card,
34,Female,Jacket,Outerwear,59,USA,North Dakota,M,2023,2.9,Yes,11,Bank Transfer,50
33,Female,Sweater,Clothing,97,USA,Michigan,M,2023,4.2,Yes,nothing,Cash,10
58,Female,T-shirt,Clothing,68,USA,Arkansas,M,2023,4.1,No,nothing,Cash,0
35,Female,Boots,Footwear,66,USA,Kentucky,L,2023,4.4,No,nothing,Bank Transfer,
68,Female,Shoes,Footwear,85,USA,Indiana,L,2023,4.7,No,nothing,Debit Card,
58,Female,Skirt,Clothing,32,USA,Minnesota,M,2023,3.1,No,nothing,Cash,
34,Female,Coat,Outerwear,44,USA,Louisiana,M,2023,2.7,Yes,nothing,Bank Transfer,20
47,,Blouse,Clothing,95,USA,Kentucky,L,2023,4.6,Yes,40,Cash,10
35,Female,Sunglasses,Accessories,85,USA,Georgia,M,2023,4.4,No,nothing,Debit Card,
34,Female,Gloves,Accessories,44,USA,Alaska,XL,2023,4.6,No,nothing,Bank Transfer,0
36,Female,Sunglasses,Accessories,30,USA,Mississippi,S,2023,4.9,No,47,Credit Card,0
23,Female,Sneakers,Footwear,21,USA,Kansas,L,2023,4,No,nothing,Debit Card,
68,Female,Hoodie,Clothing,22,USA,Arizona,M,2023,2.9,No,nothing,Cash,
23,Female,Boots,Footwear,70,USA,Maine,L,2023,2.6,No,12,Debit Card,
57,Female,Handbag,Accessories,29,USA,Texas,XL,2023,4.6,No,16,Cash,0
21,Female,Shirt,Clothing,83,USA,Virginia,S,2023,4.9,No,19,Credit,
45,Female,Sweater,Clothing,99,USA,North Dakota,M,2023,4.3,No,21,Credit Card,
37,Male,Shorts,Clothing,35,USA,West Virginia,L,2023,4.3,No,15,Debit Card,0
18,Female,Belt,Accessories,40,USA,North Carolina,M,2023,4.6,No,nothing,Debit Card,
0,Female,Blouse,Clothing,25,USA,Georgia,M,2023,2.6,Yes,nothing,Bank Transfer,10
52,Female,T-shirt,Clothing,64,USA,New Mexico,L,2023,3.1,No,nothing,Bank Transfer,0
49,,Belt,Accessories,90,USA,North Carolina,M,2023,3.1,No,nothing,Cash,0
56,Female,Socks,Clothing,88,USA,Alabama,L,2023,3.1,Yes,nothing,Debit Card,10
27,Female,Belt,Accessories,55,USA,Connecticut,M,2023,4.4,No,nothing,Cash,0
22,Female,Handbag,Accessories,90,USA,Montana,M,2023,4.3,Yes,nothing,Cash,10
18,Female,Shirt,Clothing,50,USA,Montana,M,2023,3.1,No,nothing,Cash,
21,Female,Belt,Accessories,34,USA,Maine,L,2023,3.1,No,nothing,Debit Card,0
0,Female,Jewelry,Accessories,77,USA,Mississippi,M,2023,4.9,No,nothing,Credit Card,0
62,Female,Hat,Accessories,89,USA,Louisiana,L,2023,2.9,Yes,nothing,Bank Transfer,10
28,,Backpack,Accessories,87,USA,Nebraska,XL,2023,3.8,No,nothing,Cash,
66,Male,Dress,Clothing,77,USA,Massachusetts,S,2023,4.2,No,43,Cash,0
66,Female,Shoes,Footwear,85,USA,Wisconsin,L,2023,3.9,No,nothing,Bank Transfer,
49,Male,Pants,Clothing,66,USA,Nebraska,XL,2023,2.8,No,nothing,Cash,0
40,Female,Dress,Clothing,32,USA,Arizona,L,2023,2.6,No,nothing,Credit Card,0
49,Female,Jacket,Outerwear,92,USA,Hawaii,M,2023,3,No,nothing,Bank Transfer,0
19,Female,Shirt,Clothing,80,USA,Georgia,M,2023,2.7,No,37,Bank Transfer,
24,Female,Dress,Clothing,78,USA,Oregon,M,2023,2.8,No,nothing,Cash,0
31,Female,Jeans,Clothing,24,USA,Montana,M,2023,2.9,No,14,Cash,
35,Female,T-shirt,Clothing,59,USA,Georgia,M,2023,3.8,No,nothing,Debit Card,
65,Female,Sunglasses,Accessories,41,USA,Rhode Island,XL,2023,4.4,No,10,Credit Card,
68,Female,Jewelry,Accessories,26,USA,Tennessee,M,2023,3.1,No,nothing,Bank Transfer,0
57,Female,Socks,Clothing,52,USA,Missouri,M,2023,3.7,No,nothing,Debit Card,0
69,Female,Skirt,Clothing,46,USA,Washington,L,2023,4.9,Yes,nothing,Cash,10
45,Female,Pants,Clothing,52,USA,Oklahoma,L,2023,3.8,No,nothing,Credit,
35,Female,Socks,Clothing,42,USA,Connecticut,M,2023,3.4,No,nothing,Debit Card,
36,Female,Sandals,Footwear,37,USA,Arkansas,XL,2023,4.6,No,39,Credit Card,
55,Female,Belt,Accessories,52,USA,Missouri,L,2023,3.2,No,31,Credit Card,0
66,Female,Sandals,Footwear,34,USA,Washington,L,2023,2.7,No,nothing,Credit Card,0
57,Female,Shorts,Clothing,88,USA,Idaho,M,2023,4.3,No,nothing,Debit Card,0
0,Female,Handbag,Accessories,88,USA,Montana,L,2023,3.8,No,nothing,Credit,
31,Female,Jacket,Outerwear,51,USA,Montana,M,2023,4.4,Yes,nothing,Cash,10
50,Female,Sunglasses,Accessories,97,USA,Georgia,L,2023,3.6,Yes,4,Credit Card,20
50,Female,Sneakers,Footwear,56,USA,Mississippi,M,2023,3.5,Yes,nothing,Cash,10
61,Female,Sweater,Clothing,53,USA,Hawaii,L,2023,4.2,No,nothing,Debit Card,
52,Female,Skirt,Clothing,71,USA,Ohio,L,2023,4.7,No,nothing,Cash,
38,Male,Jewelry,Accessories,93,USA,Virginia,S,2023,4.8,Yes,nothing,Debit Card,10
67,Female,Blouse,Clothing,72,USA,Texas,L,2023,3.2,No,28,Debit Card,
42,Female,Blouse,Clothing,59,USA,Vermont,M,2023,3.5,Yes,nothing,Bank Transfer,10
0,Female,Boots,Footwear,87,USA,Kansas,M,2023,4.2,Yes,nothing,Credit,10
41,Female,Jeans,Clothing,78,USA,California,S,2023,3.4,No,nothing,Credit Card,0
62,Female,Hoodie,Clothing,68,USA,Mississippi,XL,2023,4.7,Yes,nothing,Credit Card,10
19,Female,Sweater,Clothing,76,USA,Iowa,S,2023,3,No,nothing,Cash,0
63,Female,Gloves,Accessories,99,USA,Virginia,L,2023,4,Yes,nothing,Credit Card,10
43,Female,Sneakers,Footwear,52,USA,Maryland,L,2023,4.6,No,nothing,Credit Card,0
68,Female,Sunglasses,Accessories,58,USA,Missouri,S,2023,4.9,No,nothing,Credit Card,
24,Female,Belt,Accessories,59,USA,Wisconsin,L,2023,2.8,No,nothing,Debit Card,0
27,Female,Sweater,Clothing,71,USA,Maine,M,2023,3.2,No,29,Credit Card,0
61,Female,Gloves,Accessories,94,USA,Pennsylvania,L,2023,2.8,No,39,Debit Card,0
59,,Handbag,Accessories,40,USA,Maine,XL,2023,4.2,Yes,16,Debit,10
67,Female,Socks,Clothing,24,USA,Missouri,L,2023,4.8,Yes,nothing,Credit Card,10
46,Male,Pants,Clothing,38,USA,Vermont,S,2023,2.8,No,nothing,Cash,0
65,Male,Scarf,Accessories,37,USA,Wisconsin,L,2023,4.5,No,nothing,Debit Card,0
63,Female,Coat,Outerwear,29,USA,New Jersey,L,2023,4.1,No,14,Debit Card,0
57,Female,Jacket,Outerwear,92,USA,New Mexico,XL,2023,4.3,No,nothing,Debit Card,
40,Female,Hoodie,Clothing,24,USA,Colorado,XL,2023,4.4,No,nothing,Bank Transfer,0
36,Female,Boots,Footwear,52,USA,California,M,2023,3,No,nothing,Cash,0
67,Female,Socks,Clothing,29,USA,Arizona,XL,2023,2.7,No,nothing,Credit,0
0,Female,Jewelry,Accessories,30,USA,Indiana,L,2023,3.3,No,42,Cash,
64,,Shoes,Footwear,31,USA,Arkansas,L,2023,4.3,No,nothing,Debit Card,
30,Female,Socks,Clothing,67,USA,Nevada,M,2023,2.9,No,43,Debit Card,
53,Female,Pants,Clothing,65,USA,Rhode Island,L,2023,4.9,No,nothing,Cash,
0,Female,Sneakers,Footwear,22,USA,Wyoming,M,2023,3.6,No,nothing,Debit Card,
27,Female,Sunglasses,Accessories,56,USA,Texas,M,2023,3.3,Yes,33,Credit Card,10
53,Female,Skirt,Clothing,78,USA,Washington,M,2023,3.1,No,nothing,Debit Card,0
34,Female,Coat,Outerwear,90,USA,Rhode Island,M,2023,2.7,No,10,Cash,
39,Female,Hoodie,Clothing,85,USA,Illinois,S,2023,3.4,No,nothing,Cash,0
44,Female,Sunglasses,Accessories,58,USA,Oregon,M,2023,3.4,No,46,Debit Card,
37,Female,Skirt,Clothing,34,USA,Florida,M,2023,3.9,No,nothing,Debit,0
57,F,Coat,Outerwear,40,USA,Kansas,L,2023,3.5,No,nothing,Credit Card,0
38,Female,Handbag,Accessories,29,USA,North Dakota,M,2023,4.1,Yes,16,Cash,10
21,Female,T-shirt,Clothing,76,USA,New Hampshire,M,2023,3.2,No,28,Cash,0
45,Female,Sunglasses,Accessories,84,USA,Texas,S,2023,4.6,No,nothing,Cash,
68,Female,Shirt,Clothing,65,USA,Montana,S,2023,3.9,No,nothing,Debit Card,
37,Female,Hoodie,Clothing,80,USA,Delaware,L,2023,2.7,Yes,18,Credit,10
53,Female,Blouse,Clothing,98,USA,New Hampshire,M,2023,3,No,31,Credit Card,
57,Female,Sneakers,Footwear,71,USA,Minnesota,XL,2023,3.3,No,38,Bank Transfer,0
28,Male,Scarf,Accessories,69,USA,Alaska,XL,2023,2.7,No,nothing,Debit Card,
37,Female,Jewelry,Accessories,95,USA,Connecticut,M,2023,4.6,No,27,Cash,
54,Female,Pants,Clothing,67,USA,Connecticut,M,2023,2.7,Yes,24,Cash,10
49,Female,Sneakers,Footwear,49,USA,Kansas,M,2023,2.5,No,38,Debit Card,
62,M,Shoes,Footwear,97,USA,Nevada,M,2023,4.4,No,nothing,Credit Card,0
45,Female,T-shirt,Clothing,34,USA,Massachusetts,M,2023,4,Yes,19,Bank Transfer,10
45,Female,Belt,Accessories,74,USA,Indiana,M,2023,3.8,No,11,Debit Card,
0,Female,Jewelry,Accessories,96,USA,Washington,M,2023,2.5,No,nothing,Debit Card,
27,Female,Belt,Accessories,68,USA,Kansas,M,2023,4,No,nothing,Debit Card,
63,Female,Belt,Accessories,84,USA,South Carolina,L,2023,4.1,No,nothing,Cash,
61,Female,T-shirt,Clothing,57,USA,Vermont,M,2023,2.8,No,nothing,Cash,0
25,Female,Sneakers,Footwear,84,USA,Wyoming,XL,2023,3.4,No,nothing,Cash,
33,Female,Sunglasses,Accessories,32,USA,Colorado,M,2023,2.7,No,nothing,Cash,0
56,Female,Sandals,Footwear,37,USA,West Virginia,M,2023,3.8,Yes,nothing,Bank Transfer,10
50,Female,Handbag,Accessories,58,USA,Connecticut,M,2023,4.4,No,nothing,Cash,
45,Female,Socks,Clothing,74,USA,Oregon,S,2023,2.8,No,nothing,Debit Card,
45,Female,Hoodie,Clothing,99,USA,Idaho,L,2023,5,Yes,11,Bank Transfer,10
65,Female,Sweater,Clothing,81,USA,Arkansas,M,2023,4.7,Yes,nothing,Credit Card,10
63,Female,Pants,Clothing,76,USA,Kansas,M,2023,3.2,No,20,Cash,
70,Female,Sneakers,Footwear,98,USA,Michigan,M,2023,2.9,No,37,Cash,
53,Female,Gloves,Accessories,91,USA,Arkansas,M,2023,3.7,Yes,nothing,Debit,10
22,Female,T-shirt,Clothing,79,USA,Pennsylvania,S,2023,4.2,No,nothing,Bank Transfer,0
26,Female,Backpack,Accessories,83,USA,Virginia,M,2023,3.4,No,nothing,Credit Card,0
23,Female,Coat,Outerwear,90,USA,Minnesota,M,2023,2.9,Yes,nothing,Debit Card,10
25,Female,Coat,Outerwear,20,USA,Nevada,M,2023,3.7,No,nothing,Debit Card,0
69,Female,Sandals,Footwear,21,USA,Montana,L,2023,2.7,No,nothing,Credit Card,0
36,Female,Backpack,Accessories,60,USA,Nebraska,M,2023,3.2,No,nothing,Debit Card,
21,Female,Sweater,Clothing,31,USA,Indiana,S,2023,4.9,No,11,Bank Transfer,0
57,Female,Shorts,Clothing,40,USA,New Jersey,M,2023,2.8,No,nothing,Bank Transfer,
60,Female,Sunglasses,Accessories,26,USA,Wisconsin,L,2023,4.7,No,nothing,Debit Card,
0,Female,Shirt,Clothing,98,USA,Minnesota,M,2023,3.3,No,nothing,Debit Card,
31,Female,Shoes,Footwear,51,USA,New Jersey,M,2023,4.3,No,nothing,Credit Card,
57,Female,Hat,Accessories,95,USA,Oklahoma,XL,2023,3.7,No,5,Debit Card,0
39,Female,Scarf,Accessories,36,USA,Wisconsin,M,2023,4.5,No,nothing,Credit Card,
48,Male,Belt,Accessories,52,USA,Rhode Island,L,2023,3.4,No,nothing,Debit Card,0
42,Female,T-shirt,Clothing,35,USA,Indiana,M,2023,2.7,No,nothing,Cash,0
56,Female,Shorts,Clothing,68,USA,Vermont,S,2023,4.4,No,31,Debit Card,
28,Female,Pants,Clothing,50,USA,Maine,S,2023,4,Yes,nothing,Cash,10
40,Female,Sunglasses,Accessories,100,USA,Alabama,M,2023,3.2,No,nothing,Credit Card,
49,Female,Coat,Outerwear,74,USA,Alabama,S,2023,4.2,No,nothing,Bank Transfer,0
37,Male,Hoodie,Clothing,45,USA,Idaho,L,2023,3,Yes,nothing,Credit Card,10
22,Female,Dress,Clothing,97,USA,Arkansas,M,2023,2.8,Yes,nothing,Bank Transfer,10
27,Female,Blouse,Clothing,60,USA,Ohio,M,2023,4.9,No,nothing,Cash,
59,Female,Socks,Clothing,25,USA,Illinois,M,2023,4.7,No,48,Cash,
35,Female,Socks,Clothing,55,USA,Nevada,XL,2023,4.4,No,30,Credit Card,0
58,Female,Shoes,Footwear,99,USA,Texas,M,2023,3.1,No,34,Cash,
58,Female,Belt,Accessories,45,USA,Nevada,S,2023,2.6,No,nothing,Cash,0
46,Female,Sweater,Clothing,20,USA,Oklahoma,M,2023,3.9,No,14,Cash,
43,Male,Pants,Clothing,88,USA,Alabama,XL,2023,2.6,No,2,Debit Card,
39,Male,Scarf,Accessories,99,USA,South Dakota,M,2023,4,No,nothing,Credit,0
59,Female,Skirt,Clothing,86,USA,Texas,M,2023,4.9,No,nothing,Credit Card,0
59,Female,Dress,Clothing,70,USA,Montana,M,2023,3.3,Yes,nothing,Bank Transfer,50
59,Female,Hat,Accessories,50,USA,Wyoming,S,2023,3,Yes,nothing,Debit Card,10
45,Female,Handbag,Accessories,57,USA,New York,L,2023,2.7,No,5,Cash,
27,Female,Pants,Clothing,69,USA,Oregon,L,2023,3.1,No,41,Bank Transfer,
24,Female,T-shirt,Clothing,94,USA,California,M,2023,4.8,No,nothing,Credit Card,
47,Female,Jacket,Outerwear,24,USA,North Carolina,L,2023,2.9,No,10,Debit Card,0
0,Female,Scarf,Accessories,79,USA,Kentucky,L,2023,4.5,No,20,Debit Card,
58,Female,Hat,Accessories,31,USA,Hawaii,XL,2023,4.6,No,nothing,Cash,
45,Female,Jacket,Outerwear,67,USA,Illinois,L,2023,5,No,4,Debit Card,0
24,Female,Skirt,Clothing,63,USA,West Virginia,L,2023,4.3,No,nothing,Credit Card,
67,Male,Handbag,Accessories,61,USA,South Carolina,XL,2023,4.9,Yes,19,Credit Card,10
31,Female,Backpack,Accessories,50,USA,Montana,M,2023,4,Yes,nothing,Debit Card,10
52,Female,Coat,Outerwear,82,USA,North Dakota,L,2023,3.1,No,nothing,Debit,
29,Female,Belt,Accessories,51,USA,New Mexico,L,2023,2.6,No,11,Cash,0
62,Female,Handbag,Accessories,23,USA,Missouri,L,2023,4.9,No,nothing,Bank Transfer,
19,Female,Coat,Outerwear,91,USA,West Virginia,M,2023,3.5,Yes,nothing,Credit Card,10
62,Female,Sweater,Clothing,60,USA,South Carolina,S,2023,4.5,No,nothing,Bank Transfer,
70,Female,Blouse,Clothing,34,USA,West Virginia,S,2023,2.8,No,15,Cash,0
20,Female,Blouse,Clothing,23,USA,Alaska,M,2023,4.2,No,47,Debit Card,0
67,Female,Belt,Accessories,82,USA,West Virginia,M,2023,4.1,Yes,47,Credit,10
65,Female,Jacket,Outerwear,73,USA,New Mexico,M,2023,3.5,No,nothing,Bank Transfer,
45,F,Shorts,Clothing,32,USA,South Dakota,L,2023,4,No,18,Debit Card,0
26,Female,Hat,Accessories,80,USA,Oklahoma,M,2023,4,No,nothing,Bank Transfer,0
36,Male,Pants,Clothing,58,USA,Oklahoma,XL,2023,2.5,Yes,nothing,Credit Card,20
36,Female,Blouse,Clothing,82,USA,Alabama,XL,2023,4.2,Yes,nothing,Debit Card,10
20,Female,Belt,Accessories,60,USA,Mississippi,S,2023,3.4,No,4,Credit Card,
